Date,Name of Species,Small (in Rs.),Medium (in Rs.),Large (in Rs.)
29/5/2023,Spiny cheek grouper,593.41,0,0
29/5/2023,Spotted crab,561.9,0,0
29/5/2023,Spotted eagle ray,632.91,0,0
30/5/2023,Asian Seabass,700.38,0,0
30/5/2023,Big eye trevally,556.84,0,0
30/5/2023,Black barred half beak,612.03,0,0
30/5/2023,Black pomfret,755.63,0,0
30/5/2023,Blue Swimming Crab,648.32,0,0
30/5/2023,Bombay duck,352.73,0,0
30/5/2023,Flower tail prawn,584.91,0,0
30/5/2023,Four finger thread fin,590.03,0,0
30/5/2023,Frigate tuna,419,0,0
30/5/2023,Giant catfish,625.33,0,0
30/5/2023,Giant tiger prawn,499.9,0,0
30/5/2023,Gold spot mullet,573.92,0,0
30/5/2023,Gold spotted granadier anchovy,264.82,0,0
30/5/2023,Greasy grouper,621.05,0,0
30/5/2023,Green mud crab,731.84,0,0
30/5/2023,Grey mullet,466.81,0,0
30/5/2023,Hound needle fish,540.93,0,0
30/5/2023,Indian mackerel,457.08,0,0
30/5/2023,Indian squid,526.2,0,0
30/5/2023,Indian white prawn,544.9,0,0
30/5/2023,Indo-pacific seer fish,990.78,0,0
30/5/2023,Japanese threadfin bream,421.78,0,0
30/5/2023,Jinga prawn,520.35,0,0
30/5/2023,John\'s snapper,582.87,0,0
30/5/2023,Kiddi shrimp,412.51,0,0
30/5/2023,Little tuna,531.44,0,0
30/5/2023,Long tail tuna,461.42,0,0
30/5/2023,Malabar anchovy,390.43,0,0
30/5/2023,Malabar blood snapper,539.43,0,0
30/5/2023,Malabar grouper,538.02,0,0
30/5/2023,Narrow-barred spanish mackerel,999.46,0,0
30/5/2023,Pearl Spot,355.85,0,0
30/5/2023,Silver pomfret,676.16,0,0
30/5/2023,Small head hairtail,314.93,0,0
30/5/2023,Spineless cuttle fish,546.64,0,0
30/5/2023,Spiny cheek grouper,632.18,0,0
30/5/2023,Spotted crab,507.55,0,0
30/5/2023,Spotted eagle ray,630.67,0,0
31/5/2023,Asian Seabass,733.11,0,0
31/5/2023,Big eye trevally,608.28,0,0
31/5/2023,Black barred half beak,558.74,0,0
31/5/2023,Black pomfret,703.25,0,0
31/5/2023,Blue Swimming Crab,626.9,0,0
31/5/2023,Bombay duck,328.28,0,0
31/5/2023,Flower tail prawn,586.14,0,0
31/5/2023,Four finger thread fin,560.89,0,0
31/5/2023,Frigate tuna,394.79,0,0
31/5/2023,Giant catfish,601.99,0,0
31/5/2023,Giant tiger prawn,495.04,0,0
31/5/2023,Gold spot mullet,552.98,0,0
31/5/2023,Gold spotted granadier anchovy,278.59,0,0
31/5/2023,Greasy grouper,591.79,0,0
31/5/2023,Green mud crab,715.04,0,0
31/5/2023,Grey mullet,512.99,0,0
31/5/2023,Hound needle fish,528.74,0,0
31/5/2023,Indian mackerel,485.87,0,0
31/5/2023,Indian squid,551.34,0,0
31/5/2023,Indian white prawn,560.5,0,0
31/5/2023,Indo-pacific seer fish,969.49,0,0
31/5/2023,Japanese threadfin bream,433.15,0,0
31/5/2023,Jinga prawn,474.08,0,0
31/5/2023,John\'s snapper,577.13,0,0
31/5/2023,Kiddi shrimp,426.76,0,0
31/5/2023,Little tuna,546.45,0,0
31/5/2023,Long tail tuna,514.19,0,0
31/5/2023,Malabar anchovy,404.15,0,0
31/5/2023,Malabar blood snapper,566.34,0,0
31/5/2023,Malabar grouper,571.74,0,0
31/5/2023,Narrow-barred spanish mackerel,991.39,0,0
31/5/2023,Pearl Spot,387.16,0,0
31/5/2023,Silver pomfret,652.92,0,0
31/5/2023,Small head hairtail,311.55,0,0
31/5/2023,Spineless cuttle fish,540.24,0,0
31/5/2023,Spiny cheek grouper,642.16,0,0
31/5/2023,Spotted crab,500.92,0,0
31/5/2023,Spotted eagle ray,657.21,0,0
1/6/2023,Asian Seabass,727.32,0,0
1/6/2023,Big eye trevally,637.78,0,0
1/6/2023,Black barred half beak,634.84,0,0
1/6/2023,Black pomfret,784.85,0,0
1/6/2023,Blue Swimming Crab,685.15,0,0
1/6/2023,Bombay duck,363.28,0,0
1/6/2023,Flower tail prawn,621.69,0,0
1/6/2023,Four finger thread fin,612.19,0,0
1/6/2023,Frigate tuna,412.53,0,0
1/6/2023,Giant catfish,626.54,0,0
1/6/2023,Giant tiger prawn,503.43,0,0
1/6/2023,Gold spot mullet,601.35,0,0
1/6/2023,Gold spotted granadier anchovy,267.5,0,0
1/6/2023,Greasy grouper,619.17,0,0
1/6/2023,Green mud crab,744.02,0,0
1/6/2023,Grey mullet,497.58,0,0
1/6/2023,Hound needle fish,559.8,0,0
1/6/2023,Indian mackerel,487.07,0,0
1/6/2023,Indian squid,575.83,0,0
1/6/2023,Indian white prawn,562.73,0,0
1/6/2023,Indo-pacific seer fish,1082.56,0,0
1/6/2023,Japanese threadfin bream,449.26,0,0
1/6/2023,Jinga prawn,486.73,0,0
1/6/2023,John\'s snapper,639.19,0,0
1/6/2023,Kiddi shrimp,424.17,0,0
1/6/2023,Little tuna,579.87,0,0
1/6/2023,Long tail tuna,523.74,0,0
1/6/2023,Malabar anchovy,423.15,0,0
1/6/2023,Malabar blood snapper,556.06,0,0
1/6/2023,Malabar grouper,562.08,0,0
1/6/2023,Narrow-barred spanish mackerel,1024.65,0,0
1/6/2023,Pearl Spot,389.19,0,0
1/6/2023,Silver pomfret,693.57,0,0
1/6/2023,Small head hairtail,317.81,0,0
1/6/2023,Spineless cuttle fish,553.8,0,0
1/6/2023,Spiny cheek grouper,632.1,0,0
1/6/2023,Spotted crab,564.41,0,0
1/6/2023,Spotted eagle ray,630.26,0,0
2/6/2023,Asian Seabass,781.78,0,0
2/6/2023,Big eye trevally,659.74,0,0
2/6/2023,Black barred half beak,652.23,0,0
2/6/2023,Black pomfret,871.64,0,0
2/6/2023,Blue Swimming Crab,755.07,0,0
2/6/2023,Bombay duck,383.48,0,0
2/6/2023,Flower tail prawn,683.68,0,0
2/6/2023,Four finger thread fin,622.8,0,0
2/6/2023,Frigate tuna,474.59,0,0
2/6/2023,Giant catfish,655.27,0,0
2/6/2023,Giant tiger prawn,551.94,0,0
2/6/2023,Gold spot mullet,585.03,0,0
2/6/2023,Gold spotted granadier anchovy,302.13,0,0
2/6/2023,Greasy grouper,638.7,0,0
2/6/2023,Green mud crab,761.7,0,0
2/6/2023,Grey mullet,535.42,0,0
2/6/2023,Hound needle fish,596.91,0,0
2/6/2023,Indian mackerel,515.54,0,0
2/6/2023,Indian squid,610.23,0,0
2/6/2023,Indian white prawn,605.77,0,0
2/6/2023,Indo-pacific seer fish,1081.03,0,0
2/6/2023,Japanese threadfin bream,486.98,0,0
2/6/2023,Jinga prawn,570.72,0,0
2/6/2023,John\'s snapper,712.63,0,0
2/6/2023,Kiddi shrimp,491.25,0,0
2/6/2023,Little tuna,611.86,0,0
2/6/2023,Long tail tuna,526.78,0,0
2/6/2023,Malabar anchovy,429.48,0,0
2/6/2023,Malabar blood snapper,601.18,0,0
2/6/2023,Malabar grouper,592.49,0,0
2/6/2023,Narrow-barred spanish mackerel,1127.81,0,0
2/6/2023,Pearl Spot,428.26,0,0
2/6/2023,Silver pomfret,713.34,0,0
2/6/2023,Small head hairtail,326.74,0,0
2/6/2023,Spineless cuttle fish,627.73,0,0
2/6/2023,Spiny cheek grouper,653.65,0,0
2/6/2023,Spotted crab,624.52,0,0
2/6/2023,Spotted eagle ray,699.28,0,0
3/6/2023,Asian Seabass,855.58,0,0
3/6/2023,Big eye trevally,692.34,0,0
3/6/2023,Black barred half beak,705.79,0,0
3/6/2023,Black pomfret,863.71,0,0
3/6/2023,Blue Swimming Crab,782.88,0,0
3/6/2023,Bombay duck,403.76,0,0
3/6/2023,Flower tail prawn,723.01,0,0
3/6/2023,Four finger thread fin,695.59,0,0
3/6/2023,Frigate tuna,501.47,0,0
3/6/2023,Giant catfish,716.5,0,0
3/6/2023,Giant tiger prawn,572.61,0,0
3/6/2023,Gold spot mullet,636.01,0,0
3/6/2023,Gold spotted granadier anchovy,318.99,0,0
3/6/2023,Greasy grouper,708.12,0,0
3/6/2023,Green mud crab,878.22,0,0
3/6/2023,Grey mullet,590.43,0,0
3/6/2023,Hound needle fish,642.43,0,0
3/6/2023,Indian mackerel,556.46,0,0
3/6/2023,Indian squid,637.49,0,0
3/6/2023,Indian white prawn,633.73,0,0
3/6/2023,Indo-pacific seer fish,1147.66,0,0
3/6/2023,Japanese threadfin bream,525.77,0,0
3/6/2023,Jinga prawn,563.66,0,0
3/6/2023,John\'s snapper,727.1,0,0
3/6/2023,Kiddi shrimp,522.1,0,0
3/6/2023,Little tuna,702.32,0,0
3/6/2023,Long tail tuna,577.1,0,0
3/6/2023,Malabar anchovy,468.55,0,0
3/6/2023,Malabar blood snapper,657.7,0,0
3/6/2023,Malabar grouper,667.89,0,0
3/6/2023,Narrow-barred spanish mackerel,1238.08,0,0
3/6/2023,Pearl Spot,445.12,0,0
3/6/2023,Silver pomfret,792.81,0,0
3/6/2023,Small head hairtail,380.61,0,0
3/6/2023,Spineless cuttle fish,654.55,0,0
3/6/2023,Spiny cheek grouper,741.82,0,0
3/6/2023,Spotted crab,670.99,0,0
3/6/2023,Spotted eagle ray,745.09,0,0
4/6/2023,Asian Seabass,978.68,0,0
4/6/2023,Big eye trevally,701.42,0,0
4/6/2023,Black barred half beak,757.9,0,0
4/6/2023,Black pomfret,898.4,0,0
4/6/2023,Blue Swimming Crab,802.32,0,0
4/6/2023,Bombay duck,400.09,0,0
4/6/2023,Flower tail prawn,807.34,0,0
4/6/2023,Four finger thread fin,767.5,0,0
4/6/2023,Frigate tuna,529.26,0,0
4/6/2023,Giant catfish,743.1,0,0
4/6/2023,Giant tiger prawn,629.38,0,0
4/6/2023,Gold spot mullet,707.41,0,0
4/6/2023,Gold spotted granadier anchovy,334.25,0,0
4/6/2023,Greasy grouper,700.3,0,0
4/6/2023,Green mud crab,867.62,0,0
4/6/2023,Grey mullet,621.37,0,0
4/6/2023,Hound needle fish,671.03,0,0
4/6/2023,Indian mackerel,584.71,0,0
4/6/2023,Indian squid,678.19,0,0
4/6/2023,Indian white prawn,689.9,0,0
4/6/2023,Indo-pacific seer fish,1228.36,0,0
4/6/2023,Japanese threadfin bream,555.09,0,0
4/6/2023,Jinga prawn,616.92,0,0
4/6/2023,John\'s snapper,805.62,0,0
4/6/2023,Kiddi shrimp,511.72,0,0
4/6/2023,Little tuna,659.94,0,0
4/6/2023,Long tail tuna,654.02,0,0
4/6/2023,Malabar anchovy,512.72,0,0
4/6/2023,Malabar blood snapper,721.49,0,0
4/6/2023,Malabar grouper,706.33,0,0
4/6/2023,Narrow-barred spanish mackerel,1252.5,0,0
4/6/2023,Pearl Spot,495.91,0,0
4/6/2023,Silver pomfret,856.7,0,0
4/6/2023,Small head hairtail,380.43,0,0
4/6/2023,Spineless cuttle fish,699.04,0,0
4/6/2023,Spiny cheek grouper,808.48,0,0
4/6/2023,Spotted crab,693.52,0,0
4/6/2023,Spotted eagle ray,735.83,0,0
5/6/2023,Asian Seabass,798.79,0,0
5/6/2023,Big eye trevally,627.65,0,0
5/6/2023,Black barred half beak,613.33,0,0
5/6/2023,Black pomfret,818.08,0,0
5/6/2023,Blue Swimming Crab,678.52,0,0
5/6/2023,Bombay duck,384.95,0,0
5/6/2023,Flower tail prawn,684.09,0,0
5/6/2023,Four finger thread fin,631.21,0,0
5/6/2023,Frigate tuna,438.64,0,0
5/6/2023,Giant catfish,631.46,0,0
5/6/2023,Giant tiger prawn,518.4,0,0
5/6/2023,Gold spot mullet,613.11,0,0
5/6/2023,Gold spotted granadier anchovy,286.4,0,0
5/6/2023,Greasy grouper,645.47,0,0
5/6/2023,Green mud crab,753.19,0,0
5/6/2023,Grey mullet,517.79,0,0
5/6/2023,Hound needle fish,596.6,0,0
5/6/2023,Indian mackerel,468.8,0,0
5/6/2023,Indian squid,564.55,0,0
5/6/2023,Indian white prawn,595.95,0,0
5/6/2023,Indo-pacific seer fish,1087.78,0,0
5/6/2023,Japanese threadfin bream,480.26,0,0
5/6/2023,Jinga prawn,571.79,0,0
5/6/2023,John\'s snapper,655.89,0,0
5/6/2023,Kiddi shrimp,472.83,0,0
5/6/2023,Little tuna,603.13,0,0
5/6/2023,Long tail tuna,562.96,0,0
5/6/2023,Malabar anchovy,426.91,0,0
5/6/2023,Malabar blood snapper,569.93,0,0
5/6/2023,Malabar grouper,597.24,0,0
5/6/2023,Narrow-barred spanish mackerel,1080.74,0,0
5/6/2023,Pearl Spot,425.23,0,0
5/6/2023,Silver pomfret,715.08,0,0
5/6/2023,Small head hairtail,342.32,0,0
5/6/2023,Spineless cuttle fish,621.16,0,0
5/6/2023,Spiny cheek grouper,655.78,0,0
5/6/2023,Spotted crab,592.46,0,0
5/6/2023,Spotted eagle ray,653.49,0,0
6/6/2023,Asian Seabass,771.69,0,0
6/6/2023,Big eye trevally,611.46,0,0
6/6/2023,Black barred half beak,636.36,0,0
6/6/2023,Black pomfret,740.8,0,0
6/6/2023,Blue Swimming Crab,702.95,0,0
6/6/2023,Bombay duck,346.77,0,0
6/6/2023,Flower tail prawn,676.77,0,0
6/6/2023,Four finger thread fin,598.64,0,0
6/6/2023,Frigate tuna,439.66,0,0
6/6/2023,Giant catfish,626.86,0,0
6/6/2023,Giant tiger prawn,538.76,0,0
6/6/2023,Gold spot mullet,571.55,0,0
6/6/2023,Gold spotted granadier anchovy,281.29,0,0
6/6/2023,Greasy grouper,613.2,0,0
6/6/2023,Green mud crab,718.76,0,0
6/6/2023,Grey mullet,547.45,0,0
6/6/2023,Hound needle fish,550.35,0,0
6/6/2023,Indian mackerel,509.69,0,0
6/6/2023,Indian squid,572,0,0
6/6/2023,Indian white prawn,568.05,0,0
6/6/2023,Indo-pacific seer fish,1050.15,0,0
6/6/2023,Japanese threadfin bream,493.65,0,0
6/6/2023,Jinga prawn,496.96,0,0
6/6/2023,John\'s snapper,655.34,0,0
6/6/2023,Kiddi shrimp,452.24,0,0
6/6/2023,Little tuna,585.25,0,0
6/6/2023,Long tail tuna,525.46,0,0
6/6/2023,Malabar anchovy,400.76,0,0
6/6/2023,Malabar blood snapper,556.82,0,0
6/6/2023,Malabar grouper,568.59,0,0
6/6/2023,Narrow-barred spanish mackerel,1057.7,0,0
6/6/2023,Pearl Spot,385.34,0,0
6/6/2023,Silver pomfret,708.83,0,0
6/6/2023,Small head hairtail,326.23,0,0
6/6/2023,Spineless cuttle fish,572.16,0,0
6/6/2023,Spiny cheek grouper,678.85,0,0
6/6/2023,Spotted crab,582.92,0,0
6/6/2023,Spotted eagle ray,646.2,0,0
7/6/2023,Asian Seabass,787.25,0,0
7/6/2023,Big eye trevally,622.12,0,0
7/6/2023,Black barred half beak,598.02,0,0
7/6/2023,Black pomfret,750.57,0,0
7/6/2023,Blue Swimming Crab,677.18,0,0
7/6/2023,Bombay duck,338.98,0,0
7/6/2023,Flower tail prawn,625.82,0,0
7/6/2023,Four finger thread fin,630.25,0,0
7/6/2023,Frigate tuna,433.56,0,0
7/6/2023,Giant catfish,635.76,0,0
7/6/2023,Giant tiger prawn,507.02,0,0
7/6/2023,Gold spot mullet,570.46,0,0
7/6/2023,Gold spotted granadier anchovy,281.65,0,0
7/6/2023,Greasy grouper,600.92,0,0
7/6/2023,Green mud crab,733.39,0,0
7/6/2023,Grey mullet,518.23,0,0
7/6/2023,Hound needle fish,539.44,0,0
7/6/2023,Indian mackerel,502.26,0,0
7/6/2023,Indian squid,559.56,0,0
7/6/2023,Indian white prawn,534.62,0,0
7/6/2023,Indo-pacific seer fish,971.27,0,0
7/6/2023,Japanese threadfin bream,459.05,0,0
7/6/2023,Jinga prawn,508.8,0,0
7/6/2023,John\'s snapper,688.88,0,0
7/6/2023,Kiddi shrimp,427,0,0
7/6/2023,Little tuna,569.08,0,0
7/6/2023,Long tail tuna,510.81,0,0
7/6/2023,Malabar anchovy,427.36,0,0
7/6/2023,Malabar blood snapper,575.87,0,0
7/6/2023,Malabar grouper,601.87,0,0
7/6/2023,Narrow-barred spanish mackerel,1069.71,0,0
7/6/2023,Pearl Spot,388.44,0,0
7/6/2023,Silver pomfret,705.69,0,0
7/6/2023,Small head hairtail,315.54,0,0
7/6/2023,Spineless cuttle fish,613.83,0,0
7/6/2023,Spiny cheek grouper,668.37,0,0
7/6/2023,Spotted crab,570.52,0,0
7/6/2023,Spotted eagle ray,612.06,0,0
8/6/2023,Asian Seabass,773.25,0,0
8/6/2023,Big eye trevally,646.32,0,0
8/6/2023,Black barred half beak,632.67,0,0
8/6/2023,Black pomfret,848.33,0,0
8/6/2023,Blue Swimming Crab,665.61,0,0
8/6/2023,Bombay duck,346.58,0,0
8/6/2023,Flower tail prawn,683.36,0,0
8/6/2023,Four finger thread fin,649.48,0,0
8/6/2023,Frigate tuna,446.76,0,0
8/6/2023,Giant catfish,670.67,0,0
8/6/2023,Giant tiger prawn,570.83,0,0
8/6/2023,Gold spot mullet,575.28,0,0
8/6/2023,Gold spotted granadier anchovy,277.4,0,0
8/6/2023,Greasy grouper,648.18,0,0
8/6/2023,Green mud crab,804.85,0,0
8/6/2023,Grey mullet,540.26,0,0
8/6/2023,Hound needle fish,583.45,0,0
8/6/2023,Indian mackerel,538.84,0,0
8/6/2023,Indian squid,634.99,0,0
8/6/2023,Indian white prawn,553.92,0,0
8/6/2023,Indo-pacific seer fish,984.6,0,0
8/6/2023,Japanese threadfin bream,494.49,0,0
8/6/2023,Jinga prawn,551.02,0,0
8/6/2023,John\'s snapper,657.98,0,0
8/6/2023,Kiddi shrimp,453.44,0,0
8/6/2023,Little tuna,635.64,0,0
8/6/2023,Long tail tuna,561.29,0,0
8/6/2023,Malabar anchovy,408.84,0,0
8/6/2023,Malabar blood snapper,591.01,0,0
8/6/2023,Malabar grouper,623.79,0,0
8/6/2023,Narrow-barred spanish mackerel,1111.48,0,0
8/6/2023,Pearl Spot,431.97,0,0
8/6/2023,Silver pomfret,737.02,0,0
8/6/2023,Small head hairtail,340.71,0,0
8/6/2023,Spineless cuttle fish,620.43,0,0
8/6/2023,Spiny cheek grouper,654.26,0,0
8/6/2023,Spotted crab,588.79,0,0
8/6/2023,Spotted eagle ray,691.89,0,0
9/6/2023,Asian Seabass,816.5,0,0
9/6/2023,Big eye trevally,627.32,0,0
9/6/2023,Black barred half beak,634.83,0,0
9/6/2023,Black pomfret,763.3,0,0
9/6/2023,Blue Swimming Crab,690.59,0,0
9/6/2023,Bombay duck,367.65,0,0
9/6/2023,Flower tail prawn,655.97,0,0
9/6/2023,Four finger thread fin,619.42,0,0
9/6/2023,Frigate tuna,472.13,0,0
9/6/2023,Giant catfish,675.69,0,0
9/6/2023,Giant tiger prawn,556.55,0,0
9/6/2023,Gold spot mullet,578.38,0,0
9/6/2023,Gold spotted granadier anchovy,302.31,0,0
9/6/2023,Greasy grouper,655.73,0,0
9/6/2023,Green mud crab,729.51,0,0
9/6/2023,Grey mullet,531.98,0,0
9/6/2023,Hound needle fish,564.21,0,0
9/6/2023,Indian mackerel,489.95,0,0
9/6/2023,Indian squid,573.14,0,0
9/6/2023,Indian white prawn,586.49,0,0
9/6/2023,Indo-pacific seer fish,1084.83,0,0
9/6/2023,Japanese threadfin bream,469.95,0,0
9/6/2023,Jinga prawn,565.65,0,0
9/6/2023,John\'s snapper,692.11,0,0
9/6/2023,Kiddi shrimp,459.07,0,0
9/6/2023,Little tuna,573.31,0,0
9/6/2023,Long tail tuna,552.16,0,0
9/6/2023,Malabar anchovy,422.4,0,0
9/6/2023,Malabar blood snapper,597.62,0,0
9/6/2023,Malabar grouper,601.24,0,0
9/6/2023,Narrow-barred spanish mackerel,1083.8,0,0
9/6/2023,Pearl Spot,433.38,0,0
9/6/2023,Silver pomfret,684.21,0,0
9/6/2023,Small head hairtail,357.36,0,0
9/6/2023,Spineless cuttle fish,615.59,0,0
9/6/2023,Spiny cheek grouper,727.16,0,0
9/6/2023,Spotted crab,600.13,0,0
9/6/2023,Spotted eagle ray,658.06,0,0
10/6/2023,Asian Seabass,836.15,0,0
10/6/2023,Big eye trevally,747.19,0,0
10/6/2023,Black barred half beak,802.1,0,0
10/6/2023,Black pomfret,930.08,0,0
10/6/2023,Blue Swimming Crab,845.17,0,0
10/6/2023,Bombay duck,439.08,0,0
10/6/2023,Flower tail prawn,807.82,0,0
10/6/2023,Four finger thread fin,731.22,0,0
10/6/2023,Frigate tuna,530.89,0,0
10/6/2023,Giant catfish,791.89,0,0
10/6/2023,Giant tiger prawn,594.74,0,0
10/6/2023,Gold spot mullet,680.59,0,0
10/6/2023,Gold spotted granadier anchovy,349.66,0,0
10/6/2023,Greasy grouper,764.46,0,0
10/6/2023,Green mud crab,920.99,0,0
10/6/2023,Grey mullet,663.46,0,0
10/6/2023,Hound needle fish,651.21,0,0
10/6/2023,Indian mackerel,545.42,0,0
10/6/2023,Indian squid,639.3,0,0
10/6/2023,Indian white prawn,659.09,0,0
10/6/2023,Indo-pacific seer fish,1265.16,0,0
10/6/2023,Japanese threadfin bream,573.77,0,0
10/6/2023,Jinga prawn,620.98,0,0
10/6/2023,John\'s snapper,791.43,0,0
10/6/2023,Kiddi shrimp,538.23,0,0
10/6/2023,Little tuna,728.73,0,0
10/6/2023,Long tail tuna,586.35,0,0
10/6/2023,Malabar anchovy,489.29,0,0
10/6/2023,Malabar blood snapper,687.26,0,0
10/6/2023,Malabar grouper,670.67,0,0
10/6/2023,Narrow-barred spanish mackerel,1199.2,0,0
10/6/2023,Pearl Spot,471.46,0,0
10/6/2023,Silver pomfret,886.93,0,0
10/6/2023,Small head hairtail,367.64,0,0
10/6/2023,Spineless cuttle fish,691.81,0,0
10/6/2023,Spiny cheek grouper,810.17,0,0
10/6/2023,Spotted crab,652.59,0,0
10/6/2023,Spotted eagle ray,726.51,0,0
11/6/2023,Asian Seabass,851.47,0,0
11/6/2023,Big eye trevally,766.35,0,0
11/6/2023,Black barred half beak,741.99,0,0
11/6/2023,Black pomfret,884.86,0,0
11/6/2023,Blue Swimming Crab,772.66,0,0
11/6/2023,Bombay duck,423.91,0,0
11/6/2023,Flower tail prawn,766.84,0,0
11/6/2023,Four finger thread fin,717.53,0,0
11/6/2023,Frigate tuna,525.2,0,0
11/6/2023,Giant catfish,779.66,0,0
11/6/2023,Giant tiger prawn,654.69,0,0
11/6/2023,Gold spot mullet,739.43,0,0
11/6/2023,Gold spotted granadier anchovy,353.78,0,0
11/6/2023,Greasy grouper,775.47,0,0
11/6/2023,Green mud crab,887.91,0,0
11/6/2023,Grey mullet,629.07,0,0
11/6/2023,Hound needle fish,669.15,0,0
11/6/2023,Indian mackerel,573.98,0,0
11/6/2023,Indian squid,726.12,0,0
11/6/2023,Indian white prawn,637.06,0,0
11/6/2023,Indo-pacific seer fish,1193.31,0,0
11/6/2023,Japanese threadfin bream,561.58,0,0
11/6/2023,Jinga prawn,615.66,0,0
11/6/2023,John\'s snapper,765.9,0,0
11/6/2023,Kiddi shrimp,523.85,0,0
11/6/2023,Little tuna,696.05,0,0
11/6/2023,Long tail tuna,650.47,0,0
11/6/2023,Malabar anchovy,494.2,0,0
11/6/2023,Malabar blood snapper,722.24,0,0
11/6/2023,Malabar grouper,677.49,0,0
11/6/2023,Narrow-barred spanish mackerel,1207.18,0,0
11/6/2023,Pearl Spot,463.82,0,0
11/6/2023,Silver pomfret,830.95,0,0
11/6/2023,Small head hairtail,385.47,0,0
11/6/2023,Spineless cuttle fish,700.11,0,0
11/6/2023,Spiny cheek grouper,776.75,0,0
11/6/2023,Spotted crab,713.87,0,0
11/6/2023,Spotted eagle ray,771.8,0,0
12/6/2023,Asian Seabass,802.54,0,0
12/6/2023,Big eye trevally,616.66,0,0
12/6/2023,Black barred half beak,699.74,0,0
12/6/2023,Black pomfret,816.4,0,0
12/6/2023,Blue Swimming Crab,686.8,0,0
12/6/2023,Bombay duck,378.55,0,0
12/6/2023,Flower tail prawn,666.81,0,0
12/6/2023,Four finger thread fin,674.41,0,0
12/6/2023,Frigate tuna,483.72,0,0
12/6/2023,Giant catfish,632.98,0,0
12/6/2023,Giant tiger prawn,562.57,0,0
12/6/2023,Gold spot mullet,598.18,0,0
12/6/2023,Gold spotted granadier anchovy,284.34,0,0
12/6/2023,Greasy grouper,613.63,0,0
12/6/2023,Green mud crab,784.57,0,0
12/6/2023,Grey mullet,580.58,0,0
12/6/2023,Hound needle fish,600.61,0,0
12/6/2023,Indian mackerel,493.5,0,0
12/6/2023,Indian squid,586.35,0,0
12/6/2023,Indian white prawn,587.47,0,0
12/6/2023,Indo-pacific seer fish,1082.83,0,0
12/6/2023,Japanese threadfin bream,490.89,0,0
12/6/2023,Jinga prawn,535.49,0,0
12/6/2023,John\'s snapper,701.69,0,0
12/6/2023,Kiddi shrimp,496.23,0,0
12/6/2023,Little tuna,601.41,0,0
12/6/2023,Long tail tuna,526.7,0,0
12/6/2023,Malabar anchovy,445.22,0,0
12/6/2023,Malabar blood snapper,617.49,0,0
12/6/2023,Malabar grouper,614.53,0,0
12/6/2023,Narrow-barred spanish mackerel,1040.07,0,0
12/6/2023,Pearl Spot,398.21,0,0
12/6/2023,Silver pomfret,738.82,0,0
12/6/2023,Small head hairtail,344.57,0,0
12/6/2023,Spineless cuttle fish,618.8,0,0
12/6/2023,Spiny cheek grouper,739.59,0,0
12/6/2023,Spotted crab,584.52,0,0
12/6/2023,Spotted eagle ray,655.28,0,0
13/6/2023,Asian Seabass,811.63,0,0
13/6/2023,Big eye trevally,699.3,0,0
13/6/2023,Black barred half beak,685.66,0,0
13/6/2023,Black pomfret,777.7,0,0
13/6/2023,Blue Swimming Crab,701.15,0,0
13/6/2023,Bombay duck,384.79,0,0
13/6/2023,Flower tail prawn,666.41,0,0
13/6/2023,Four finger thread fin,649.73,0,0
13/6/2023,Frigate tuna,437.51,0,0
13/6/2023,Giant catfish,691.63,0,0
13/6/2023,Giant tiger prawn,576.69,0,0
13/6/2023,Gold spot mullet,590.34,0,0
13/6/2023,Gold spotted granadier anchovy,288.97,0,0
13/6/2023,Greasy grouper,612.14,0,0
13/6/2023,Green mud crab,754.02,0,0
13/6/2023,Grey mullet,585.14,0,0
13/6/2023,Hound needle fish,564.17,0,0
13/6/2023,Indian mackerel,511.33,0,0
13/6/2023,Indian squid,565.87,0,0
13/6/2023,Indian white prawn,578.73,0,0
13/6/2023,Indo-pacific seer fish,1098,0,0
13/6/2023,Japanese threadfin bream,455.11,0,0
13/6/2023,Jinga prawn,553.5,0,0
13/6/2023,John\'s snapper,715.12,0,0
13/6/2023,Kiddi shrimp,437.32,0,0
13/6/2023,Little tuna,621.72,0,0
13/6/2023,Long tail tuna,535.71,0,0
13/6/2023,Malabar anchovy,452.46,0,0
13/6/2023,Malabar blood snapper,560.48,0,0
13/6/2023,Malabar grouper,628.92,0,0
13/6/2023,Narrow-barred spanish mackerel,1055.38,0,0
13/6/2023,Pearl Spot,404.5,0,0
13/6/2023,Silver pomfret,674.66,0,0
13/6/2023,Small head hairtail,311.27,0,0
13/6/2023,Spineless cuttle fish,579.07,0,0
13/6/2023,Spiny cheek grouper,720.46,0,0
13/6/2023,Spotted crab,595.19,0,0
13/6/2023,Spotted eagle ray,670.65,0,0
14/6/2023,Asian Seabass,815.76,0,0
14/6/2023,Big eye trevally,660.5,0,0
14/6/2023,Black barred half beak,688.76,0,0
14/6/2023,Black pomfret,767.05,0,0
14/6/2023,Blue Swimming Crab,693.89,0,0
14/6/2023,Bombay duck,343.56,0,0
14/6/2023,Flower tail prawn,651.93,0,0
14/6/2023,Four finger thread fin,649.35,0,0
14/6/2023,Frigate tuna,449.57,0,0
14/6/2023,Giant catfish,681.4,0,0
14/6/2023,Giant tiger prawn,575,0,0
14/6/2023,Gold spot mullet,593.86,0,0
